Island Group,Person,Entry-1,SampleID,1990 Landcover,1990 sub-class,First year of cloud-free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final interpreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6
Irian Jaya,Hani,1,121,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,122,Primary intact,NA,1990,High,Yes,High,,1999,1997,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - minor,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,123,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,124,Primary degraded,NA,1996,High,Yes,High,,1999,1996,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,125,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,126,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2013,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,127,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,2012,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,128,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,129,Primary intact,NA,1995,High,Yes,High,,2006,2005,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Primer,,Degraded - Selective Logging  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,130,Primary intact,NA,1999,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,131,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,132,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - minor,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,133,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,134,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,135,Primary intact,NA,1992,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,136,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,137,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,138,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,139,Primary degraded,NA,1997,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - minor,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,140,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertambangan,,  ,Disagree - minor,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,141,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,142,Primary degraded,NA,1990,High,Yes,High,,1993,1990,Degraded - Nearby clearing,High,,1997,1993,Cleared - Abandoned/transitional,Low,,,,,,,Belukar,,Degraded - Nearby clearing Cleared - Abandoned/transitional ,Disagree - minor,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,143,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,144,Primary intact,NA,1990,High,Yes,High,,1998,1997,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,145,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,146,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Disagree - minor,Yes,2013,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,147,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,148,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Rawa Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,149,Primary intact,NA,1990,High,Yes,High,,1998,1997,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,regrowth to primary intact,Degraded - Selective Logging  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,150,Primary intact,NA,1990,High,Yes,High,,2008,2007,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,151,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,152,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,153,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,154,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,155,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,156,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,157,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,158,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2009,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,159,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,160,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,MIFFE area,  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,161,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,162,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - major,Yes,2014,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,163,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,2010,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,164,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,,  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,165,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,166,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,167,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,168,Primary degraded,NA,1990,High,Yes,High,,1993,1990,Cleared - Small-holder land use,Low,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,169,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,170,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Rawa,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,171,Non Forest,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - minor,Yes,2014,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,172,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,173,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,174,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Disagree - minor,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,175,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,176,Primary intact,NA,1999,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,177,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,2004,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,178,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2008,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,179,Primary intact,NA,1991,High,Yes,High,,1999,1995,Degraded - Natural disturbance,High,,2007,2006,Cleared - Other,Low,,,,,,,Belukar,,Degraded - Natural disturbance Cleared - Other ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,180,Primary intact,NA,2000,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,h,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,181,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,182,Primary intact,NA,1991,High,Yes,High,,2008,2007,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - minor,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,183,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,184,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,185,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,186,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Disagree - major,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,187,Primary degraded,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,188,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2009,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,189,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,No,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,190,Primary intact,NA,1995,High,Yes,High,,2005,2004,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,No,2013,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,191,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2009,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,192,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,193,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,194,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,195,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,196,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,197,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar Rawa,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,198,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,199,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,200,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2008,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,201,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,202,Primary degraded,Forest fragment,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,203,Primary degraded,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,No,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,204,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,205,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Mangrove,,  ,Agree,Yes,2016,No,High,Tatik checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,206,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,207,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,208,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,209,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,210,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,211,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,212,Non Forest,Natural regrowth,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,"Cleared in 1988, but has regrown since, so I believe this meets the KLHK definition for secondary forest",  ,Disagree - major,Yes,2015,No,High,Inggit checked,Diana edited,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,213,Primary intact,NA,1990,High,No,High,Sample complete!,2003,2002,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,214,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,215,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,216,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,217,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - minor,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,218,Primary intact,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,219,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,220,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,221,Primary intact,NA,1990,High,Yes,High,,2007,2006,Degraded - Fire,High,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Fire  ,Disagree - major,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,222,Primary intact,NA,1995,High,No,High,Sample complete!,2000,1999,Degraded - Fire,High,,,,,,,,,,,,Hutan Rawa Sekunder,,Degraded - Fire  ,Disagree - major,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,223,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2010,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,224,Primary intact,NA,1994,High,Yes,High,,2015,2014,Degraded - Nearby clearing,High,In 2015 nearby cleared for road,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Agree,Yes,2012,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,225,Primary degraded,NA,1993,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,226,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,227,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,228,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Air,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,229,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,230,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Agree,No,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,231,Primary intact,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,232,Primary intact,NA,1993,High,Yes,High,,2002,2001,Degraded - Fire,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Fire  ,Disagree - major,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,233,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,234,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,235,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - minor,Yes,2015,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,236,Primary intact,NA,1993,High,Yes,High,,2005,2004,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,237,Primary intact,NA,1990,High,Yes,High,,2001,2000,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - major,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,238,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,239,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,240,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Inggit checked,,,,,,,,,,,,,,,,,
Irian Jaya,Hani,1,241,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Inggit checked,,,,,,,,,,,,,,,,,
