Editor,COMPARE_KLHK_1990,COMPARE_UMD_2001,DISAGREEMENTS,DISAGREEMENT EDITS,DISAGREEMENT NOTES,ISLAND,ID
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6222
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6223
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6224
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6225
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6226
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6227
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6228
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6229
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6230
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6231
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6232
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6233
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6234
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6235
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6236
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6237
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6238
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6239
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6240
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6241
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6242
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6243
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6244
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6245
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6246
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6247
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6248
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6249
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6250
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6251
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6252
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6253
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6254
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6255
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6256
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6257
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6258
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6259
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6260
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6261
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6262
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6263
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6264
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6265
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6266
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6267
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6268
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6269
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6270
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6271
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6272
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6273
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6274
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6275
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6276
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6277
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6278
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6279
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6280
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6281
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6282
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6283
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6284
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6285
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6286
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6287
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6288
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6289
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6290
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6291
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6292
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6293
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6294
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6295
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6296
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6297
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6298
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6299
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6300
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6301
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6302
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6303
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6304
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6305
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6306
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6307
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6308
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6309
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6310
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6311
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6312
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6313
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6314
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6315
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6316
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6317
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6318
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6319
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6320
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6321
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6322
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6323
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6324
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6325
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6326
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6327
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6328
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6329
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6330
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6331
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6332
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6333
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6334
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6335
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6336
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6337
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6338
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6339
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6340
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6341
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6342
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6343
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6344
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6345
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6346
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6347
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6348
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6349
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6350
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6351
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6352
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6353
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6354
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6355
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6356
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6357
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6358
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6359
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6360
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6361
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6362
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6363
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6364
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6365
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6366
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6367
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6368
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6369
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6370
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6371
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6372
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6373
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6374
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6375
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6376
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6377
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6378
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6379
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6380
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6381
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6382
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6383
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6384
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6385
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6386
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6387
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6388
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6389
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6390
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6391
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6392
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6393
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6394
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6395
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6396
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6397
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6398
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6399
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6400
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6401
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6402
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6403
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6404
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6405
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6406
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6407
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6408
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6409
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6410
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6411
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6412
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6413
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6414
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6415
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6416
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6417
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6418
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6419
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6420
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6421
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6422
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6423
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6424
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6425
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6426
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6427
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6428
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6429
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6430
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6431
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6432
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6433
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6434
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6435
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6436
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6437
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6438
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6439
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6440
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6441
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6442
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6443
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6444
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6445
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6446
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6447
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6448
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6449
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6450
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6451
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6452
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6453
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6454
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6455
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6456
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6457
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6458
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6459
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6460
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6461
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6462
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6463
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6464
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6465
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6466
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6467
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6468
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6469
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6470
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6471
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6472
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6473
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6474
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6475
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6476
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6477
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6478
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6479
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Nusa Tenggara,6480
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6481
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6482
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6483
NA,OMISSION,OMISSION,YES,NA,NA,Nusa Tenggara,6484
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6485
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6486
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6487
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6488
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6489
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6490
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6491
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6492
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6493
NA,COMMISSION,AGREE_NON,YES,NA,NA,Nusa Tenggara,6494
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Nusa Tenggara,6495
NA,AGREE_FOR,OMISSION,YES,NA,NA,Nusa Tenggara,6496
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6497
NA,OMISSION,AGREE_NON,YES,NA,NA,Sulawesi,6498
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6499
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6500
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6501
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6502
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sulawesi,6503
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6504
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6505
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sulawesi,6506
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6507
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sulawesi,6508
NA,OMISSION,COMMISSION,YES,NA,NA,Sulawesi,6509
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sulawesi,6510
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sulawesi,6511
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6512
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6513
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6514
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6515
NA,AGREE_NON,AGREE_NON,NONE,NA,NA,Sulawesi,6516
NA,AGREE_FOR,AGREE_NON,NONE,NA,NA,Sulawesi,6517
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6518
NA,OMISSION,AGREE_FOR,YES,NA,NA,Sulawesi,6519
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6520
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6521
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6522
NA,AGREE_FOR,AGREE_FOR,NONE,NA,NA,Sulawesi,6523
