Island Group,Check,Quality note,Quality,Sample ID QC,Sample ID,SampleID (from user join),1990 Landcover,1990 sub-class,First year of cloud free data,1990 confidence,change event? 1990-2015,change event conf,1990 notes,year of change 1,Prev cloud-free yr 1,change type 1,Confidence change 1,notes change 1,year of change 2,previous cloud-free year 2,change type 2,Confidence change 2,notes change 2,year of change 3,previous cloud-free year 3,change type 3,Confidence change 3,notes change 3,LULC SPOT6/7,Classification Notes,Transition Summary,AGREE or DISAGREE,Spot image?,High Res GE?,More than 3 change events?,Confidence of final interpreter,User,Final interpreter notes,Diana edited notes,year of change 4,previous cloud-free year 4,change type 4,Confidence change 4,notes change 4,year of change 5,previous cloud-free year 5,change type 5,Confidence change 5,notes change 5,year of change 6,previous cloud-free year 6,change type 6,Confidence change 6,notes change 6,,,
Sulawesi,Same sample ID,Inconsistence,6,7317,7317,7317,Primary intact,NA,1995,Low,Yes,High,,1997,1996,Cleared - Abandoned/transitional,High,,2006,2005,Cleared - Abandoned/transitional,High,,,,,,,Belukar,,Cleared - Abandoned/transitional Cleared - Abandoned/transitional ,Disagree - major,Yes,2014,No,Low,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7318,7318,7318,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - major,Yes,none,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7319,7319,7319,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2017,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7320,7320,7320,Primary intact,NA,1990,High,Yes,High,,2015,2014,Cleared - Palm estates,Low,,,,,,,,,,,,Perkebunan,Unclear whether the pixel has actually been planted with palm,Cleared - Palm estates  ,Disagree - major,Yes,2013,No,High,Diana checked,"Giant plantation in this area, unclear if the area has been planted",,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7321,7321,7321,Non Forest,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,Tidak mengeahui jenis perkebunan ini,  ,Agree,Yes,2014,No,High,Diana checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7322,7322,7322,Primary degraded,NA,1990,High,Yes,High,,1991,1990,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering,,Cleared - Small-holder land use  ,Disagree - minor,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7323,7323,7323,Primary degraded,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7324,7324,7324,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7325,7325,7325,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7326,7326,7326,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7327,7327,7327,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Hutan Primer ( sesuai Google Earth),  ,Agree,No,2015,No,High,Tatik checked,The Lansdat data not available in 1990-1994,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7328,7328,7328,Primary intact,NA,1994,Low,Yes,High,Sample complete!,2003,2002,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7329,7329,7329,Primary intact,NA,1995,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1994,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7330,7330,7330,Primary intact,NA,1994,Low,Yes,High,,2008,2005,Cleared - Abandoned/transitional,,,,,,,,,,,,,Lahan Terbuka,,Cleared - Abandoned/transitional  ,Disagree - minor,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7331,7331,7331,Primary intact,NA,1990,High,Yes,High,,2000,1990,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - minor,Yes,2014,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7332,7332,7332,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7333,7333,7333,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7334,7334,7334,Primary intact,NA,1990,Low,Yes,High,,2003,2002,Degraded - Nearby clearing,High,,2015,2014,Cleared - Abandoned/transitional,High,,,,,,,Belukar,,Degraded - Nearby clearing Cleared - Abandoned/transitional ,Disagree - minor,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7335,7335,7335,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7336,7336,7336,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Tatik checked,The Lansdat data not available in 1990,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7337,7337,7337,Non Forest,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Belukar,,  ,Disagree - major,Yes,2016,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7338,7338,7338,Primary intact,NA,1994,High,Yes,High,,2006,2005,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2015,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7339,7339,7339,Primary degraded,NA,2001,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,SPOT data not available; LULC from GE,  ,Disagree - major,No,none,No,Low,Tatik checked,1990 landcover based on Landsat data 2001,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7340,7340,7340,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7341,7341,7341,Primary intact,NA,1993,Low,Yes,High,Sample complete!,1997,1996,Degraded - Nearby clearing,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2016,No,High,Tatik checked,The Lansdat data not available in 1990-1992,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7342,7342,7342,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Tatik checked,The Lansdat data not available in 1990-1994,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7343,7343,7343,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2016,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7344,7344,7344,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7345,7345,7345,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7346,7346,7346,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7347,7347,7347,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Disagree - major,Yes,2017,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7348,7348,7348,Primary intact,NA,1997,High,Yes,High,Sample complete!,2013,2012,Degraded - Nearby clearing,Low,,,,,,,,,,,,Hutan Sekunder,,Degraded - Nearby clearing  ,Disagree - minor,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7349,7349,7349,Non Forest,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Tambak,,  ,Agree,Yes,2017,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7350,7350,7350,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7351,7351,7351,Primary intact,NA,1995,Low,Yes,High,,2002,2001,Degraded - Selective Logging,High,,2005,2004,Cleared - Abandoned/transitional,,,,,,,,Belukar,,Degraded - Selective Logging Cleared - Abandoned/transitional ,Disagree - minor,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1994,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7352,7352,7352,Primary degraded,Forest fragment,1994,Low,Yes,High,Sample complete!,2012,2011,Cleared - Small-holder land use,High,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,Cleared - Small-holder land use  ,Disagree - major,Yes,2013,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7353,7353,7353,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2013,No,High,Tatik checked,The Lansdat data not available in 1990-1994,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7354,7354,7354,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2014,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7355,7355,7355,Primary intact,NA,1991,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2014,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7356,7356,7356,Primary intact,NA,1990,Low,Yes,High,Sample complete!,2004,2003,Cleared - Abandoned/transitional,Low,,2014,2013,Cleared - Abandoned/transitional,High,,,,,,,Belukar,,Cleared - Abandoned/transitional Cleared - Abandoned/transitional ,Disagree - minor,Yes,2016,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7357,7357,7357,Primary intact,NA,1997,Low,No,High,,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2016,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7358,7358,7358,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Tambak,,  ,Agree,Yes,2014,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7359,7359,7359,Primary intact,NA,1998,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Disagree - minor,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7360,7360,7360,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2011,No,High,Tatik checked,The Lansdat data not available in 1990-1994,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7361,7361,7361,Primary degraded,NA,2001,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,2009,No,High,Tatik checked,The Lansdat data not available in 1990-2001,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7362,7362,7362,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,"Data Spot hanya awan, LULC diambil dari GE 2015",  ,Agree,No,2015,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7363,7363,7363,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7364,7364,7364,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2015,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7365,7365,7365,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,Data Spot hanya awan,  ,Agree,No,none,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7366,7366,7366,Non Forest,NA,1991,Low,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Disagree - major,Yes,2016,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7367,7367,7367,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Lahan Terbuka,,  ,Disagree - major,Yes,2016,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7368,7368,7368,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7369,7369,7369,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pemukiman,,  ,Agree,Yes,2014,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7370,7370,7370,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7371,7371,7371,Primary intact,NA,1990,High,Yes,High,Sample complete!,2005,2004,Degraded - Selective Logging,Low,,,,,,,,,,,,Hutan Mangrove Sekunder,,Degraded - Selective Logging  ,Disagree - major,Yes,2010,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7372,7372,7372,Primary degraded,NA,1994,High,No,High,,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - major,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7373,7373,7373,Non Forest,NA,1994,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering,,  ,Disagree - major,Yes,2016,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7374,7374,7374,Primary intact,NA,1990,High,Yes,High,,1999,1998,Degraded - Selective Logging,High,,2004,2003,Cleared - Abandoned/transitional,High,,,,,,,Hutan Mangrove Sekunder,,Degraded - Selective Logging Cleared - Abandoned/transitional ,Disagree - minor,Yes,2012,No,High,Tatik checked,forest regrowth,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7375,7375,7375,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Outlayer_lev1,8,7376,7376,7376,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7377,7377,7377,Non Forest,NA,1996,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,start 96,  ,Disagree - major,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1995,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7378,7378,7378,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2016,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7379,7379,7379,Primary intact,NA,1995,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,start 95,Data SPOT berawan,Agree,No,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1994,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7380,7380,7380,Primary degraded,NA,1990,High,Yes,High,Sample complete!,1994,1992,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - minor,No,2014,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7381,7381,7381,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,start 97,  ,Agree,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7382,7382,7382,Primary degraded,NA,1994,High,Yes,High,,2007,2005,Degraded - Nearby clearing,High,,2015,2014,Cleared - Abandoned/transitional,High,,,,,,,Lahan Terbuka,,Degraded - Nearby clearing Cleared - Abandoned/transitional ,Disagree - major,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7383,7383,7383,Non Forest,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,start 94,  ,Agree,Yes,2016,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7384,7384,7384,Non Forest,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,,  ,Agree,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1995,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7385,7385,7385,Primary intact,NA,1994,Low,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,start 94,  ,Agree,Yes,2015,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7386,7386,7386,Non Forest,NA,1996,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,start 97,  ,Agree,Yes,2015,No,High,Tatik checked,The Lansdat data not available in 1990-1995,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7387,7387,7387,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7388,7388,7388,Primary intact,NA,1994,High,Yes,High,,2003,2002,Degraded - Selective Logging,High,,2015,2014,Degraded - Nearby clearing,High,,,,,,,Hutan Sekunder,start 94,Degraded - Selective Logging Degraded - Nearby clearing ,Agree,Yes,2009,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7389,7389,7389,Primary degraded,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Sekunder,start 95,  ,Disagree - major,Yes,2016,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7390,7390,7390,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Sawah,,  ,Agree,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7391,7391,7391,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,start 97,  ,Agree,Yes,2016,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7392,7392,7392,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2017,No,High,Tatik checked,The Lansdat data not available in 1990-1994,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7393,7393,7393,Primary intact,NA,1994,High,Yes,High,Sample complete!,2004,2003,Degraded - Nearby clearing,High,,,,,,,,,,,,Hutan Sekunder,start 94,Degraded - Nearby clearing  ,Disagree - major,Yes,2015,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7394,7394,7394,Non Forest,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Perkebunan,,  ,Agree,Yes,2016,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7395,7395,7395,Primary degraded,NA,1994,High,No,High,Sample complete!,2001,2000,Cleared - Abandoned/transitional,High,,,,,,,,,,,,Belukar,,Cleared - Abandoned/transitional  ,Disagree - major,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Inconsistence,6,7396,7396,7396,Primary intact,NA,1991,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,start 94,  ,Disagree - minor,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7397,7397,7397,Primary intact,NA,1990,High,Yes,High,,2003,2002,Degraded - Selective Logging,High,,,,,,,,,,,,Hutan Sekunder,,Degraded - Selective Logging  ,Disagree - minor,Yes,2015,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,Over-entry,3,7398,7398,7398,Non Forest,NA,1991,High,No,High,,,,,,,,,,,,,,,,,Pertanian Lahan Kering Campur Semak,start 91,  ,Disagree - minor,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7399,7399,7399,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,start 97,  ,Agree,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7400,7400,7400,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,none,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7401,7401,7401,Primary intact,NA,1990,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2016,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7402,7402,7402,Primary intact,NA,1997,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2014,No,High,Tatik checked,The Lansdat data not available in 1990-1996,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7403,7403,7403,Primary degraded,NA,1990,Low,No,High,,,,,,,,,,,,,,,,,Hutan Sekunder,,  ,Disagree - minor,Yes,2016,No,High,Tatik checked,,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7404,7404,7404,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,,  ,Agree,Yes,2012,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7405,7405,7405,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,start 94,  ,Agree,Yes,2013,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
Sulawesi,Same sample ID,OK,9,7406,7406,7406,Primary intact,NA,1994,High,No,High,Sample complete!,,,,,,,,,,,,,,,,Hutan Primer,start 94,  ,Agree,Yes,2011,No,High,Tatik checked,The Lansdat data not available in 1990-1993,,,,,,,,,,,,,,,,,,,
