ID,LINK,PATH,PATH_1,PATH_3,PATH_5,Version,FINAL_LAND_USE,TRAJECTORY,ISLAND,Checked,NOTES,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,FINAL_LU,USER,CLASS_NOTES,NOTES_FINAL,CONF_FINAL,CHANGE_E_CONF,DISAGREEMENT_EDITS,DISAGREEMENT_NOTES,DEG_YR_FIRST,DEG_TYPE_FIRST,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,AGREE_DISAGREE,SPOT,HIGHRES_GE,FY_CF,Editor,NUM_CHANGE,TREE_COVER,LOSS_YEAR,KLHK_CLASS_1990,KLHK_CLASS_2000,KLHK_CLASS_2012,Sveta_2001,Belinda_2000,INCAS_2000,INCAS_2012,1990 status,2000 status,2001 status,2012 status,Team
1766,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1766.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1766.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Fire,DEG,Irian_Jaya,Recommend change,Degradation not visible until 2000,Primary degraded,HIGH,NA,1998,1997,Degraded - Fire,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Diana checked,NA,NA,HIGH,HIGH,No edits needed,"Wetland, degraded by fire, but not cleared",1998,Degraded - Fire,0,NA,Disagree - minor,NO,none,1990,Diana checked,1,93,NA,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
617,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample617.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample617.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Fire,DEG_DEG,Irian_Jaya,Recommend change,I think this was more likely  intact forest in 1990,Primary degraded,HIGH,NA,1998,1997,Degraded - Fire,HIGH,NA,2015,2014,Degraded - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Anna checked,NA,NA,HIGH,HIGH,NA,NA,1998,Degraded - Fire,0,NA,Disagree - major,YES,none,1990,NA,2,97,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
1325,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1325.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1325.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Fire,DEG_DEG,Irian_Jaya,Unsure,I think this might have been intact forest in 1990; agree with degradation events,Primary degraded,HIGH,NA,1998,1997,Degraded - Fire,HIGH,NA,2016,2015,Degraded - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Anna checked,Spot tidak tersedia,NA,HIGH,HIGH,NA,NA,1998,Degraded - Fire,0,NA,Disagree - minor,NO,2003,1990,NA,2,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
1171,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1171.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1171.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG,Irian_Jaya,Recommend change,Agree with 1998 degradation (though might have been from fire); either cleared or degraded nearby clearing in 2009,Primary degraded,HIGH,NA,1998,1997,Degraded - Natural disturbance,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,1998,Degraded - Natural disturbance,0,NA,Disagree - minor,YES,none,1990,Yazid checked,1,95,2009,NON,NON,NON,BUFFER,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_1
1195,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1195.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1195.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG,Irian_Jaya,Unsure,I think fire might be more likely than natural disturbance in 1998,Primary degraded,HIGH,NA,1998,1997,Degraded - Natural disturbance,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,1998,Degraded - Natural disturbance,0,NA,Disagree - major,YES,none,1990,Yazid checked,1,95,NA,NON,NON,NON,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
1152,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1152.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1152.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG,Irian_Jaya,Unsure,Possible 1999 was fire degradation (or clearing?),Primary degraded,HIGH,NA,1999,1997,Degraded - Natural disturbance,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,1999,Degraded - Natural disturbance,0,NA,Disagree - major,YES,2014,1990,Yazid checked,1,57,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
452,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample452.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample452.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Natural disturbance,DEG,Irian_Jaya,Unsure,Might have been nearby clearing,Primary degraded,HIGH,NA,2001,2000,Degraded - Natural disturbance,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Zuraidah checked,NA,NA,HIGH,HIGH,NA,NA,2001,Degraded - Natural disturbance,0,NA,Disagree - major,YES,none,1993,NA,1,95,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
754,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample754.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample754.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Palm estate,DEG_DEG_CLEARED,Irian_Jaya,Recommend change,"Pixel not visible in 1999, so we don't know if it was degraded by nearby clearing or just cleared directly - just need to list 2000 event; also, based on SPOT image, looks like the 2000 clearing was cleared - abandoned (no planted palms visible 10+ years after clearing event)",Primary degraded,HIGH,No available data during 1990-1994,1997,1995,Degraded - Selective logging,HIGH,NA,1999,1997,Degraded - Nearby clearing,HIGH,NA,2000,1997,Cleared - Palm estate,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Rizky checked,Sawit,NA,HIGH,HIGH,No edits needed,NA,1997,Degraded - Selective logging,2000,Cleared - Palm estate,Disagree - major,YES,none,1995,Rizky checked,3,0,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,NA,NON,NON,Team_1
168,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample168.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample168.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Irian_Jaya,Unsure,"I think this is probably cleared - settlement, not cleared smallholder",Primary degraded,HIGH,NA,1993,1990,Cleared - Smallholder,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Tatik checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,1993,Cleared - Smallholder,Agree,YES,none,1990,Tatik checked,1,89,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_1
1577,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1577.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1577.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Irian_Jaya,Recommend change,"Pixel cloud covered in 2015 & 2016, so can't confirm whether the pixel was cleared (no high res imagery shows this either)",Primary degraded,HIGH,NA,2015,2014,Cleared - Smallholder,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2015,Cleared - Smallholder,Disagree - minor,YES,none,1993,NA,1,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
562,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample562.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample562.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED_CLEARED,Irian_Jaya,Recommend change,I don't see the 2010 clearing; agree with 2016 smallholder clearing;  pixel might have been cleared for smallholder land use in 2014,Primary degraded,HIGH,NA,2010,2009,Cleared - Abandoned,HIGH,NA,2016,2015,Cleared - Smallholder,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Anna checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2010,Cleared - Abandoned,Disagree - major,YES,2016,1990,NA,2,98,2013,FOREST,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,NON,Team_1
1817,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1817.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1817.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,DEG_DEG_CLEARED,Irian_Jaya,Unsure,Not positive the pixel was actually cleared,Primary degraded,HIGH,NA,1997,1996,Degraded - Nearby clearing,HIGH,NA,1998,1997,Degraded - Nearby clearing,HIGH,NA,2015,2014,Cleared - Smallholder,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Diana checked,NA,NA,HIGH,HIGH,NA,NA,1997,Degraded - Nearby clearing,2015,Cleared - Smallholder,Disagree - major,YES,2015,1990,NA,3,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
1693,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1693.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1693.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Other,CLEARED,Irian_Jaya,Recommend change,"I don't think this pixel changed, 2005 NDVI change probably due to cloud cover",Primary degraded,LOW,NA,2005,2004,Cleared - Other,LOW,haze,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2005,Cleared - Other,Agree,YES,none,1993,NA,1,95,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,NON,Team_1
7,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample7.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample7.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Other,CLEARED,Irian_Jaya,Unsure,Not positive the pixel was cleared,Primary degraded,HIGH,NA,2016,2015,Cleared - Other,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Rawa,Tatik checked,NA,NA,LOW,HIGH,NA,NA,0,NA,2016,Cleared - Other,Disagree - minor,YES,none,1999,NA,1,83,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
933,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample933.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample933.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Fire,DEG_CLEARED,Irian_Jaya,Unsure,"Agree with change event, but not certain the pixel was forested in 1990 (could be a non-forested wetland)",Primary degraded,HIGH,NA,1993,1992,Degraded - Nearby clearing,HIGH,NA,2016,2015,Cleared - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,NA,1993,Degraded - Nearby clearing,2016,Cleared - Fire,Disagree - major,YES,none,1990,Rizky checked,2,85,NA,FOREST,NON,NON,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
120,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample120.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample120.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Fire,DEG_CLEARED,Irian_Jaya,Recommend change,"I don't see any nearby clearing in 1999, possible the pixel was degraded by fire that year, then cleared by fire in 2016",Primary degraded,HIGH,NA,1999,1997,Degraded - Natural disturbance,LOW,NA,2016,2015,Cleared - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Tatik checked,NA,NA,HIGH,HIGH,Edited entry,NA,1999,Degraded - Natural disturbance,2016,Cleared - Fire,Disagree - minor,YES,2015,1990,Tatik checked,2,89,NA,FOREST,FOREST,FOREST,BUFFER,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,Team_1
2114,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2114.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2114.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,CLEARED,Irian_Jaya,Unsure,"Might have been smallholder or settlement, not positive",Primary degraded,HIGH,NA,1996,1990,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,1996,Cleared - Abandoned,Disagree - major,YES,none,1990,NA,1,97,2011,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,NON,NON,NON,Team_1
2096,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2096.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2096.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,CLEARED,Irian_Jaya,Unsure,"This might just be natural change, which should be in the cleared - other category; also possible the pixel wasn't ever actually cleared",Primary degraded,LOW,NA,2000,1996,Cleared - Abandoned,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2000,Cleared - Abandoned,Agree,YES,none,1996,NA,1,87,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,NA,NON,NON,Team_1
1227,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1227.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1227.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,CLEARED_CLEARED,Irian_Jaya,Recommend change,"Agree with clearing events, pixel also degraded - nearby clearing in 1994",Primary degraded,HIGH,NA,2001,2000,Cleared - Abandoned,HIGH,NA,2009,2008,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Anna checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2001,Cleared - Abandoned,Disagree - major,YES,none,1990,NA,2,90,NA,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,NA,NON,Team_1
1368,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1368.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1368.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,CLEARED_CLEARED,Irian_Jaya,Recommend change,"Cleared again in 2016, also not sure if this was abandoned or cleared - other",Primary degraded,HIGH,NA,2001,2000,Cleared - Abandoned,HIGH,NA,2009,2008,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,2001,Cleared - Abandoned,Disagree - major,YES,none,1990,Anna checked,2,97,2011,NON,NON,NON,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,NA,NON,Team_1
1080,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1080.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1080.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Irian_Jaya,Unsure,"I think this might have been cleared smallholder, not cleared abandoned",Primary degraded,HIGH,NA,1998,1997,Degraded - Nearby clearing,HIGH,NA,2009,2008,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,1998,Degraded - Nearby clearing,2009,Cleared - Abandoned,Disagree - minor,YES,none,1990,Yazid checked,2,98,2009,NON,NON,NON,NON,NON,FOREST,NON,FOREST,FOREST,FOREST,NON,Team_1
2988,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample2988.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample2988.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Unsure,May have been forested in 1990 (peat forest?) then cleared around 2008?,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Disagree - minor,YES,none,1992,Yazid checked,0,97,2008,FOREST,FOREST,NON,NON,FOREST,FOREST,NON,NON,NON,NON,NON,Team_1
3511,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3511.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3511.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Recommend change,"I think the pixel was actually forested in 1990, degraded nearby clearing in 2013",Non forest,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Zuraidah checked,NA,NA,LOW,HIGH,Edited entry,changed from 'pertanian lahan kering campur semak' to 'perkebunan',0,NA,0,NA,Disagree - major,YES,none,1993,Zuraidah checked,0,99,NA,FOREST,FOREST,FOREST,BUFFER,FOREST,FOREST,NON,NON,NON,NON,NON,Team_1
3514,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3514.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3514.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Recommend change,"I think this was actually forested (degraded?); degraded nearby clearing in 2014, but probably never cleared",Primary degraded,LOW,NA,2014,2013,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Zuraidah checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,none,1997,Zuraidah checked,0,98,2014,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_1
3534,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3534.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3534.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Recommend change,"Pretty sure this was forest (primary intact?) in 1990, degraded seleective logging in 1999/2000, then cleared for oil palm in 2007",Primary degraded,HIGH,NA,1997,1996,Degraded - Selective Logging,NA,NA,2007,2006,Cleared - Palm estates,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Zuraidah checked,Sawit,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,none,1990,Zuraidah checked,0,97,2007,FOREST,FOREST,NON,FOREST,FOREST,FOREST,NON,NON,NON,NON,NON,Team_1
3565,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3565.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3565.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Unsure,"Possible this was a degraded karst forest in 1990, degraded or cleared by fire in 1998 then cleared palm in 2007",Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Zuraidah checked,Sawit,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2010,1990,Zuraidah checked,0,89,2008,FOREST,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,Team_1
3631,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3631.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3631.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Unsure,Possible the pixel was forested?,Primary degraded,LOW,NA,2014,2013,Degraded - Selective Logging,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Diana checked,NA,NA,LOW,LOW,No edits needed,"Pretty sure this is non forest, not sure why it was included in KLHK map",0,NA,0,NA,Disagree - major,YES,none,1990,Diana checked,0,95,NA,FOREST,FOREST,NON,BUFFER,NON,NON,FOREST,NON,NON,NON,NON,Team_1
3681,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3681.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3681.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Unsure,"Possible this was a karst forest, degraded selective logging in 1996",Primary degraded,HIGH,NA,1996,1995,Degraded - Selective Logging,NA,NA,1999,1996,Degraded - Fire,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Diana checked,tidak ada data spot dan landsat di 2015-2016,NA,HIGH,HIGH,Edited entry,Non primary forest in 1990 (secondary forest),0,NA,0,NA,Agree,NO,none,1991,Diana checked,0,87,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,NON,NON,NON,NON,NON,Team_1
3820,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3820.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3820.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Recommend change,"Pixel was degraded forest in 1990, never cleared",Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,NO,2015,1990,Anna checked,0,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,NON,FOREST,NON,NON,NON,NON,Team_1
3830,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3830.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample3830.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Recommend change,"I think this was probably a degraded peat forest, not changed during study period",Primary degraded,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Anna checked,rubber,NA,LOW,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2014,1990,Anna checked,0,97,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_1
4302,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample4302.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample4302.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Unsure,"I think this might have actually been a degraded forest, cleared in 2010 (possibly degraded fire in 1999 and degraded nearby clearing in 2007)",Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2015,1990,Rizky checked,0,85,2010,FOREST,NON,NON,NON,NON,FOREST,NON,NON,NON,NON,NON,Team_1
4317,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample4317.html,file:///J:/Indonesia_samples/pages_new/Kalimantan_sample4317.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Kalimantan,Recommend change,"I think this was a peat forest, degraded fire in 1998; cleared fire in 2003; cleared fire in 2016",Primary degraded,HIGH,NA,1998,1997,Degraded - Nearby clearing,NA,NA,2002,2001,Cleared - Abandoned,NA,NA,2016,2014,Cleared - Fire,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Rizky checked,NA,NA,HIGH,HIGH,Edited entry,changing from forest degradation to non forest,0,NA,0,NA,Disagree - major,YES,2015,1990,Rizky checked,0,97,2003,NON,NON,NON,FOREST,NON,FOREST,NON,NON,NON,NON,NON,Team_1
