ISLAND,ID,FINAL_LU_UMD,DEG_YR_FIRST,DEG_TYPE_FIRST,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,NUM_CHANGE,X1990_LC,CH1_YR,CH1_TYPE,CH2_YR,CH2_TYPE,CH3_YR,CH3_TYPE,CH4_YR,CH4_TYPE,CH5_YR,CH5_TYPE,CH6_YR,CH6_TYPE,KLHK_LU,TRAJECTORY
Irian_Jaya,106,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,109,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,110,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,111,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,112,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Irian_Jaya,113,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,116,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Lahan Terbuka,Non forest
Irian_Jaya,117,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Rawa,Non forest
Irian_Jaya,118,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,119,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,121,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,123,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Irian_Jaya,125,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,126,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,127,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,128,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,130,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,131,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,132,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,133,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,134,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,135,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,136,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,138,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,139,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Irian_Jaya,140,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertambangan,Non forest
Irian_Jaya,141,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Rawa,Non forest
Irian_Jaya,143,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,145,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,146,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Rawa,Non forest
Irian_Jaya,147,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,148,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,151,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,152,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,153,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,154,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,155,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,156,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,157,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,159,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,160,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Lahan Terbuka,Non forest
Irian_Jaya,161,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,163,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,164,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Lahan Terbuka,Non forest
Irian_Jaya,165,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,166,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,167,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,169,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,170,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Rawa,Non forest
Irian_Jaya,172,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,173,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Lahan Terbuka,Non forest
Irian_Jaya,175,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,176,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,177,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,178,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,180,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,181,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,183,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,184,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,185,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,188,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,189,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,191,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,192,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,193,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,194,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,196,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,197,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,198,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,199,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,200,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,201,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,202,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Irian_Jaya,203,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary degraded
Irian_Jaya,204,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,205,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Mangrove,Primary intact
Irian_Jaya,206,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,207,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,208,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,209,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,210,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,211,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,214,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,215,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,216,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,217,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Irian_Jaya,218,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,219,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,220,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,223,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,225,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Irian_Jaya,226,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,227,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,228,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Air,Non forest
Irian_Jaya,229,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,230,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Irian_Jaya,231,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,233,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,234,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,235,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar,Non forest
Irian_Jaya,238,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,239,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,240,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,241,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,242,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,244,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,245,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Mangrove,Primary intact
Irian_Jaya,247,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,248,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,249,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,252,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,255,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,258,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,260,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,261,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,262,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,263,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,264,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Mangrove,Primary intact
Irian_Jaya,265,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,267,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,269,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Lahan Terbuka,Non forest
Irian_Jaya,270,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Irian_Jaya,271,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,272,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,273,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,276,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,277,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,278,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,279,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,280,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,281,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,282,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Lahan Terbuka,Non forest
Irian_Jaya,283,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,285,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,287,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,289,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,290,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,291,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,293,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,294,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Irian_Jaya,295,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,296,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,297,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Sekunder,Primary degraded
Irian_Jaya,298,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,300,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,301,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,302,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,303,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,304,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Rawa,Non forest
Irian_Jaya,305,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,306,Primary degraded,0,NA,0,NA,0,Primary degraded,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Sekunder,Primary degraded
Irian_Jaya,307,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,308,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,309,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,310,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,313,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,314,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,317,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,318,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,321,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,322,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,323,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,324,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Rawa,Non forest
Irian_Jaya,325,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,326,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,327,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,328,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,329,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,330,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Pertanian Lahan Kering Campur Semak,Non forest
Irian_Jaya,332,Non forest,0,NA,0,NA,0,Non forest,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Belukar Rawa,Non forest
Irian_Jaya,333,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,334,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
Irian_Jaya,335,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Rawa Primer,Primary intact
Irian_Jaya,336,Primary intact,0,NA,0,NA,0,Primary intact,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,Hutan Primer,Primary intact
